# Cross-dataset type aliases for MaleCNS v1.0 type names. Built by scripts/build_type_map_nern2025.py.
# system flywire_matsliah2024 / flywire_schlegel2024 / hemibrain: Sup_Table_7 of Nern A, Loesche F, Takemura S-y, et al. (2025) Connectome-driven neural inventory of a complete visual system. Nature 641, 1225-1237. doi:10.1038/s41586-025-08746-0 (CC BY 4.0) (preliminary male optic lobe -> female FlyWire matches;
#       Matsliah = FlyWire optic-lobe names (Matsliah et al. 2024), Schlegel = FlyWire whole-brain names (Schlegel et al. 2024), hemibrain = Scheffer et al. 2020 names).
# system malecns_flywireType / malecns_hemibrainType: the MaleCNS v1.0 per-cell annotation columns (CC BY, male-cns.janelia.org), majority value per type.
# tier: exact = alias identical to the MaleCNS name (1-to-1 / >=90% of annotated cells); alias = different name, 1-to-1 or >=90% of annotated cells;
#       fuzzy = n-to-1 / 1-to-n match, composite alias string, or majority < 90% (evidence gives the cardinality or the shares).
malecns_type,alias,system,tier,evidence
SMP381_a,SMP381,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP381_b,SMP381,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP381_c,SMP381,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP382,SMP382,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 7/7 annotated cells (7 cells in type)
SMP383,SMP383,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP384,SMP384,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP385,SMP385,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP386,SMP386,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP387,SMP387,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP388,SMP388,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP389_a,SMP389,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP389_b,SMP389,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP389_c,SMP389,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP390,SMP390,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP391,SMP391,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 3/3 annotated cells (3 cells in type)
SMP392,SMP392,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 3/3 annotated cells (3 cells in type)
SMP393,SMP393,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP394,SMP394,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 3/3 annotated cells (3 cells in type)
SMP395,SMP395,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP397,SMP397,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP398_a,SMP398,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP398_b,SMP398,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP399_a,SMP399,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP399_b,SMP399,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP399_c,SMP399,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP400,SMP400,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP401,SMP401,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP402,SMP402,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP403,SMP403,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP404,SMP404,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 5/5 annotated cells (5 cells in type)
SMP405,SMP405,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP406_a,SMP406,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP406_b,SMP406,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP406_c,SMP406,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP406_d,SMP406,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP406_e,SMP406,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP407,SMP407,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP408_a,SMP408_a,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP408_b,SMP408_b,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP408_c,SMP408_c,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP408_d,SMP408_d,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 10/10 annotated cells (10 cells in type)
SMP409,SMP409,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 11/11 annotated cells (11 cells in type)
SMP410,SMP410,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP411,SMP411,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP412,SMP412,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP413,SMP413,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP414,SMP414,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP415_a,SMP415,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP415_b,SMP415,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP416,"SMP416,SMP417",malecns_hemibrainType,fuzzy,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP418,SMP418,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP419,SMP419,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP420,SMP420,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP421,SMP421,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP422,SMP422,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP423,SMP423,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP424,SMP424,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP425,SMP425,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP426,SMP426,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 3/3 annotated cells (3 cells in type)
SMP427,SMP427,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 11/11 annotated cells (11 cells in type)
SMP428_a,SMP428,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP428_b,SMP428,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP429,SMP429,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP430,SMP430,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP437,SMP437,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP438,SMP438,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP441,SMP441,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP442,SMP442,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP443,SMP443,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP444,SMP444,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP445,SMP445,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP446,SMP446,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP447,SMP447,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP448,SMP448,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP449,SMP449,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP450,SMP450,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 8/8 annotated cells (8 cells in type)
SMP451,SMP451,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP452,SMP452,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 10/10 annotated cells (10 cells in type)
SMP453,SMP453,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 8/8 annotated cells (8 cells in type)
SMP455,SMP455,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP456,SMP456,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP457,SMP457,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP458,SMP458,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP459,SMP459,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 8/8 annotated cells (8 cells in type)
SMP460,SMP460,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP461,SMP461,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 8/8 annotated cells (8 cells in type)
SMP467,SMP467,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP468,SMP468,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 6/6 annotated cells (6 cells in type)
SMP469,SMP469,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP470,SMP470,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP471,SMP471,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP472,"SMP472,SMP473",malecns_hemibrainType,fuzzy,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP476,SMP476,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP477,SMP477,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP482,SMP482,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP483,SMP483,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP484,SMP484,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 3/3 annotated cells (3 cells in type)
SMP487,SMP487,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 8/8 annotated cells (8 cells in type)
SMP488,SMP488,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP489,SMP489,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP490,SMP490,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP491,SMP491,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP492,SMP492,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP493,SMP493,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP494,SMP494,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP495_a,SMP495,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP495_b,SMP495,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP495_c,SMP495,malecns_hemibrainType,alias,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP496,SMP496,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP497,SMP497,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP501,"SMP501,SMP502",malecns_hemibrainType,fuzzy,MaleCNS v1.0 annotation column hemibrainType: majority value in 4/4 annotated cells (4 cells in type)
SMP503,SMP503,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP504,SMP504,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP505,SMP505,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP506,SMP506,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP507,SMP507,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
SMP508,SMP508,malecns_hemibrainType,exact,MaleCNS v1.0 annotation column hemibrainType: majority value in 2/2 annotated cells (2 cells in type)
