# MaleCNS v1.0 type map, source name -> MaleCNS type (same rows as type_aliases.csv, source-keyed). Built by scripts/build_type_map_typing.py from: MaleCNS v1.0 body-annotations (flywireType / hemibrainType / mancType / class; CC BY 4.0), Schlegel et al. 2024 Nature doi:10.1038/s41586-024-07686-5 Supplementary Data 1 and 5 (github.com/flyconnectome/flywire_annotations v3.0.0; CC BY 4.0), Nern et al. 2025 Nature doi:10.1038/s41586-025-08746-0 Supplementary Tables 1 and 7 (CC BY 4.0), the MaleCNS Cell Type Explorer synonyms (github.com/reiserlab/celltype-explorer-drosophila-male-cns, 2026-09-09), and Olivera 2026 Neuroinformatics doi:10.1007/s12021-026-09783-4. Tiers: exact | alias | fuzzy | class (rules in the script docstring and docs/audits/receptor_sources_typing.md). Systems: flywire, hemibrain, hemibrain_body, optic_inventory, manc, literature, malecns_class.
source_name,malecns_type,tier,evidence,n_cells_malecns,system
CB3565,PRW015,alias,MaleCNS v1.0 body-annotations flywireType='CB3565' on 1/2 cells,2,flywire
CB3632,PRW015,alias,MaleCNS v1.0 body-annotations flywireType='CB3632' on 1/2 cells,2,flywire
CB3502,PRW016,alias,MaleCNS v1.0 body-annotations flywireType='CB3502' on 6/6 cells,6,flywire
CB3500,PRW017,alias,MaleCNS v1.0 body-annotations flywireType='CB3500' on 4/4 cells,4,flywire
CB3403b,PRW019,alias,MaleCNS v1.0 body-annotations flywireType='CB3403b' on 2/2 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,2,flywire
CB3279a,PRW020,alias,MaleCNS v1.0 body-annotations flywireType='CB3279a' on 4/4 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,4,flywire
CB3267,PRW021,alias,MaleCNS v1.0 body-annotations flywireType='CB3267' on 3/3 cells,3,flywire
CB3156,PRW022,alias,MaleCNS v1.0 body-annotations flywireType='CB3156' on 4/4 cells,4,flywire
CB3032,PRW023,alias,MaleCNS v1.0 body-annotations flywireType='CB3032' on 3/3 cells,3,flywire
CB2968,PRW024,alias,MaleCNS v1.0 body-annotations flywireType='CB2968' on 5/6 cells,6,flywire
CB3438,PRW024,alias,"MaleCNS v1.0 body-annotations flywireType='CB2968,CB3438' on 1/6 cells; MaleCNS 1 : FlyWire 2 (merged types)",6,flywire
CB2588,PRW025,alias,MaleCNS v1.0 body-annotations flywireType='CB2588' on 6/6 cells,6,flywire
CB2573b,PRW026,alias,MaleCNS v1.0 body-annotations flywireType='CB2573b' on 5/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
CB2573a,PRW027,alias,MaleCNS v1.0 body-annotations flywireType='CB2573a' on 2/2 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,2,flywire
CB2367b,PRW028,alias,MaleCNS v1.0 body-annotations flywireType='CB2367b' on 6/6 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,6,flywire
CB2367a,PRW029,alias,MaleCNS v1.0 body-annotations flywireType='CB2367a' on 2/2 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,2,flywire
CB2303,PRW030,alias,MaleCNS v1.0 body-annotations flywireType='CB2303' on 2/2 cells,2,flywire
CB2231,PRW031,alias,MaleCNS v1.0 body-annotations flywireType='CB2231' on 4/4 cells,4,flywire
CB2017,PRW032,alias,MaleCNS v1.0 body-annotations flywireType='CB2017' on 2/2 cells,2,flywire
CB1925b,PRW033,alias,MaleCNS v1.0 body-annotations flywireType='CB1925b' on 2/2 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,2,flywire
CB1925a,PRW034,alias,MaleCNS v1.0 body-annotations flywireType='CB1925a' on 2/2 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,2,flywire
CB1718,PRW035,alias,MaleCNS v1.0 body-annotations flywireType='CB1718' on 5/5 cells,5,flywire
CB1643,PRW036,alias,MaleCNS v1.0 body-annotations flywireType='CB1643' on 2/2 cells,2,flywire
CB1369,PRW037,alias,MaleCNS v1.0 body-annotations flywireType='CB1369' on 6/6 cells,6,flywire
CB1344,PRW038,alias,MaleCNS v1.0 body-annotations flywireType='CB1344' on 2/2 cells,2,flywire
CB1295,PRW039,alias,MaleCNS v1.0 body-annotations flywireType='CB1295' on 8/8 cells,8,flywire
CB1267,PRW040,alias,MaleCNS v1.0 body-annotations flywireType='CB1267' on 2/2 cells,2,flywire
CB1230,PRW041,alias,MaleCNS v1.0 body-annotations flywireType='CB1230' on 6/6 cells,6,flywire
CB1096,PRW042,alias,MaleCNS v1.0 body-annotations flywireType='CB1096' on 6/6 cells,6,flywire
CB1095,PRW043,alias,MaleCNS v1.0 body-annotations flywireType='CB1095' on 5/5 cells,5,flywire
CB1049,PRW044,alias,MaleCNS v1.0 body-annotations flywireType='CB1049' on 8/8 cells,8,flywire
CB0907,PRW045,alias,MaleCNS v1.0 body-annotations flywireType='CB0907' on 2/2 cells,2,flywire
CB0902,PRW046,alias,MaleCNS v1.0 body-annotations flywireType='CB0902' on 2/2 cells,2,flywire
CB0883,PRW047,alias,MaleCNS v1.0 body-annotations flywireType='CB0883' on 2/2 cells,2,flywire
CB0877,PRW048,alias,MaleCNS v1.0 body-annotations flywireType='CB0877' on 2/2 cells,2,flywire
CB0874,PRW049,alias,MaleCNS v1.0 body-annotations flywireType='CB0874' on 2/2 cells,2,flywire
CB0840,PRW050,alias,MaleCNS v1.0 body-annotations flywireType='CB0840' on 3/3 cells,3,flywire
CB0772,PRW051,alias,MaleCNS v1.0 body-annotations flywireType='CB0772' on 2/2 cells,2,flywire
Cachero 2010: aDT-h,PRW051,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
Yu 2010: aDT6,PRW051,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
CB0761,PRW052,alias,MaleCNS v1.0 body-annotations flywireType='CB0761' on 2/2 cells,2,flywire
CB0736,PRW053,alias,MaleCNS v1.0 body-annotations flywireType='CB0736' on 2/2 cells,2,flywire
CB0579,PRW054,alias,MaleCNS v1.0 body-annotations flywireType='CB0579' on 2/2 cells,2,flywire
CB0559,PRW055,alias,MaleCNS v1.0 body-annotations flywireType='CB0559' on 2/2 cells,2,flywire
CB0555,PRW056,alias,MaleCNS v1.0 body-annotations flywireType='CB0555' on 2/2 cells,2,flywire
CB0548,PRW057,alias,MaleCNS v1.0 body-annotations flywireType='CB0548' on 1/1 cells,1,flywire
CB0532,PRW058,alias,MaleCNS v1.0 body-annotations flywireType='CB0532' on 2/2 cells,2,flywire
CB0514,PRW059,alias,MaleCNS v1.0 body-annotations flywireType='CB0514' on 2/2 cells,2,flywire
CB0453,PRW060,alias,MaleCNS v1.0 body-annotations flywireType='CB0453' on 2/2 cells,2,flywire
CB0387,PRW061,alias,MaleCNS v1.0 body-annotations flywireType='CB0387' on 2/2 cells,2,flywire
CB0354,PRW062,alias,MaleCNS v1.0 body-annotations flywireType='CB0354' on 2/2 cells,2,flywire
fru-M-300068,PRW062,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
CB0350,PRW063,alias,MaleCNS v1.0 body-annotations flywireType='CB0350' on 2/2 cells,2,flywire
CB0323,PRW064,alias,MaleCNS v1.0 body-annotations flywireType='CB0323' on 2/2 cells,2,flywire
CB0310,PRW065,alias,MaleCNS v1.0 body-annotations flywireType='CB0310' on 2/2 cells,2,flywire
CB0288,PRW066,alias,MaleCNS v1.0 body-annotations flywireType='CB0288' on 2/2 cells,2,flywire
CB0223,PRW067,alias,MaleCNS v1.0 body-annotations flywireType='CB0223' on 2/2 cells,2,flywire
fru-M-000072,PRW067,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
CB0153,PRW068,alias,MaleCNS v1.0 body-annotations flywireType='CB0153' on 2/2 cells,2,flywire
Sterne 2021: Trumpet,PRW068,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
CB0078,PRW069,alias,MaleCNS v1.0 body-annotations flywireType='CB0078' on 2/2 cells,2,flywire
CB0074,PRW070,alias,MaleCNS v1.0 body-annotations flywireType='CB0074' on 2/2 cells,2,flywire
CB0071,PRW071,alias,MaleCNS v1.0 body-annotations flywireType='CB0071' on 2/2 cells,2,flywire
CB0032,PRW072,alias,MaleCNS v1.0 body-annotations flywireType='CB0032' on 2/2 cells,2,flywire
CB0026,PRW073,alias,MaleCNS v1.0 body-annotations flywireType='CB0026' on 2/2 cells,2,flywire
CB0015,PRW074,alias,MaleCNS v1.0 body-annotations flywireType='CB0015' on 2/2 cells,2,flywire
Cachero 2010: aDT-h,PRW074,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
Yu 2010: aDT6,PRW074,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
CB0991,PRW075,alias,MaleCNS v1.0 body-annotations flywireType='CB0991' on 4/4 cells,4,flywire
PS001,PS001,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS001,PS001,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS002,PS002,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 6 FlyWire cells); MaleCNS flywireType agrees",6,flywire
PS002,PS002,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 6 hemibrain bodies); MaleCNS hemibrainType agrees",6,hemibrain
PS006,PS003,alias,"MaleCNS v1.0 body-annotations flywireType='PS003,PS006' on 4/4 cells; MaleCNS 1 : FlyWire 2 (merged types); name not in Schlegel 2024 SD1 v3.0.0 cell_type list",4,flywire
PS003,PS003,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS006,PS003,alias,"MaleCNS v1.0 body-annotations hemibrainType='PS003,PS006' on 4/4 cells; MaleCNS 1 : hemibrain 2 (merged types)",4,hemibrain
PS004,PS004,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 8 hemibrain bodies); MaleCNS hemibrainType agrees",6,hemibrain
Cachero 2010: aSP-b,PS004,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",6,literature
Yu 2010: aSP1,PS004,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",6,literature
PS005_a,PS005_a,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 9 FlyWire cells); MaleCNS flywireType agrees",8,flywire
PS005_a,PS005_a,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 4 hemibrain bodies); MaleCNS hemibrainType agrees",8,hemibrain
CB4002,PS005_b,alias,MaleCNS v1.0 body-annotations flywireType='CB4002' on 4/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
CB4005,PS005_b,alias,MaleCNS v1.0 body-annotations flywireType='CB4005' on 1/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
PS005_b,PS005_b,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",5,hemibrain
CB4000,PS005_c,alias,MaleCNS v1.0 body-annotations flywireType='CB4000' on 5/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
PS005_c,PS005_c,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 4 hemibrain bodies); MaleCNS hemibrainType agrees",5,hemibrain
CB3999,PS005_d,alias,MaleCNS v1.0 body-annotations flywireType='CB3999' on 5/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
PS005_d,PS005_d,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",5,hemibrain
CB4001,PS005_e,alias,MaleCNS v1.0 body-annotations flywireType='CB4001' on 5/5 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,5,flywire
PS005_e,PS005_e,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",5,hemibrain
CB4003,PS005_f,alias,MaleCNS v1.0 body-annotations flywireType='CB4003' on 4/4 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list; NAME COLLISION: a FlyWire type named 'PS005_f' exists but MaleCNS maps this type elsewhere,4,flywire
PS005_f,PS005_f,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS007,PS007,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS007,PS007,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS008_a,PS008_a1,alias,MaleCNS v1.0 body-annotations hemibrainType='PS008_a' on 2/2 cells,2,hemibrain
Cachero 2010: aSP-b,PS008_a1,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
Yu 2010: aSP1,PS008_a1,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
PS008_a1,PS008_a2,alias,MaleCNS v1.0 body-annotations flywireType='PS008_a1' on 4/4 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,4,flywire
PS008_a,PS008_a2,alias,MaleCNS v1.0 body-annotations hemibrainType='PS008_a' on 4/4 cells,4,hemibrain
Cachero 2010: aSP-b,PS008_a2,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",4,literature
Yu 2010: aSP1,PS008_a2,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",4,literature
PS008_a,PS008_a3,alias,MaleCNS v1.0 body-annotations hemibrainType='PS008_a' on 2/2 cells,2,hemibrain
Cachero 2010: aSP-b,PS008_a3,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
Yu 2010: aSP1,PS008_a3,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",2,literature
PS008_a1,PS008_a4,alias,MaleCNS v1.0 body-annotations flywireType='PS008_a1' on 3/3 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,3,flywire
PS008_a,PS008_a4,alias,MaleCNS v1.0 body-annotations hemibrainType='PS008_a' on 3/3 cells,3,hemibrain
Cachero 2010: aSP-b,PS008_a4,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",3,literature
Yu 2010: aSP1,PS008_a4,alias,"MaleCNS Cell Type Explorer (neuPrint male-cns:v1.0 synonyms, 2026-09-09)",3,literature
CB4005,PS008_b,alias,MaleCNS v1.0 body-annotations flywireType='CB4005' on 2/10 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,10,flywire
PS008_a2,PS008_b,alias,MaleCNS v1.0 body-annotations flywireType='PS008_a2' on 4/10 cells; name not in Schlegel 2024 SD1 v3.0.0 cell_type list,10,flywire
PS008_b,PS008_b,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 7 hemibrain bodies); MaleCNS hemibrainType agrees",10,hemibrain
PS010,PS010,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS010,PS010,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS011,PS011,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS011,PS011,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS013,PS013,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS013,PS013,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS018a,PS018_a,alias,MaleCNS v1.0 body-annotations flywireType='PS018a' on 2/2 cells,2,flywire
PS018,PS018_a,alias,MaleCNS v1.0 body-annotations hemibrainType='PS018' on 2/2 cells,2,hemibrain
PS018b,PS018_b,alias,MaleCNS v1.0 body-annotations flywireType='PS018b' on 2/2 cells,2,flywire
PS018,PS018_b,alias,MaleCNS v1.0 body-annotations hemibrainType='PS018' on 2/2 cells,2,hemibrain
PS019,PS019,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS019,PS019,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS020,PS020,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS020,PS020,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS021,PS021,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS021,PS021,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 3 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS022,PS022,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS022,PS022,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS023,PS023,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 6 FlyWire cells); MaleCNS flywireType agrees",5,flywire
PS023,PS023,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 3 hemibrain bodies); MaleCNS hemibrainType agrees",5,hemibrain
PS024,PS024,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 3 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS024,PS024,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS025,PS025,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS025,PS025,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS026,PS026,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS026,PS026,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS027,PS027,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS027,PS027,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS029,PS029,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS029,PS029,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS030,PS030,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS030,PS030,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS031,PS031,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS031,PS031,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
CB1028,PS032,alias,MaleCNS v1.0 body-annotations flywireType='CB1028' on 4/4 cells,4,flywire
PS032,PS032,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
CB1014,PS033_a,alias,MaleCNS v1.0 body-annotations flywireType='CB1014' on 4/4 cells,4,flywire
PS033,PS033_a,alias,MaleCNS v1.0 body-annotations hemibrainType='PS033' on 4/4 cells,4,hemibrain
CB1854,PS033_b,alias,MaleCNS v1.0 body-annotations flywireType='CB1854' on 2/2 cells,2,flywire
PS033,PS033_b,alias,MaleCNS v1.0 body-annotations hemibrainType='PS033' on 2/2 cells,2,hemibrain
PS034,PS034,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 8 FlyWire cells); MaleCNS flywireType agrees",6,flywire
PS034,PS034,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 3 hemibrain bodies); MaleCNS hemibrainType agrees",6,hemibrain
PS037,PS037,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 6 FlyWire cells); MaleCNS flywireType agrees",6,flywire
PS037,PS037,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",6,hemibrain
PS038a,PS038,alias,MaleCNS v1.0 body-annotations flywireType='PS038a' on 6/12 cells,12,flywire
PS038b,PS038,alias,MaleCNS v1.0 body-annotations flywireType='PS038b' on 6/12 cells,12,flywire
PS038,PS038,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 4 hemibrain bodies); MaleCNS hemibrainType agrees",12,hemibrain
PS041,PS041,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS041,PS041,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
CB1270,PS042,alias,MaleCNS v1.0 body-annotations flywireType='CB1270' on 4/6 cells,6,flywire
CB1766,PS042,alias,MaleCNS v1.0 body-annotations flywireType='CB1766' on 2/6 cells,6,flywire
PS042,PS042,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 3 hemibrain bodies); MaleCNS hemibrainType agrees",6,hemibrain
PS046,PS046,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS046,PS046,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS047a,PS047_a,alias,MaleCNS v1.0 body-annotations flywireType='PS047a' on 2/2 cells,2,flywire
PS047,PS047_a,alias,MaleCNS v1.0 body-annotations hemibrainType='PS047' on 2/2 cells,2,hemibrain
PS047b,PS047_b,alias,MaleCNS v1.0 body-annotations flywireType='PS047b' on 2/2 cells,2,flywire
PS047,PS047_b,alias,MaleCNS v1.0 body-annotations hemibrainType='PS047' on 2/2 cells,2,hemibrain
PS048b,PS048_a,alias,MaleCNS v1.0 body-annotations flywireType='PS048b' on 2/2 cells,2,flywire
PS048,PS048_a,alias,MaleCNS v1.0 body-annotations hemibrainType='PS048' on 2/2 cells,2,hemibrain
PS048a,PS048_b,alias,MaleCNS v1.0 body-annotations flywireType='PS048a' on 2/2 cells,2,flywire
PS048,PS048_b,alias,MaleCNS v1.0 body-annotations hemibrainType='PS048' on 2/2 cells,2,hemibrain
PS049,PS049,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS049,PS049,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS050,PS050,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS050,PS050,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS051,PS051,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS051,PS051,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS052,PS052,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 4 FlyWire cells); MaleCNS flywireType agrees",4,flywire
PS052,PS052,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 2 hemibrain bodies); MaleCNS hemibrainType agrees",4,hemibrain
PS053,PS053,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 2 FlyWire cells); MaleCNS flywireType agrees",2,flywire
PS053,PS053,exact,"name is a hemibrain v1.2.1 type (Schlegel 2024 SD5, 1 hemibrain bodies); MaleCNS hemibrainType agrees",2,hemibrain
PS054,PS054,exact,"name is a FlyWire v783 cell_type (Schlegel 2024 SD1 v3.0.0, 6 FlyWire cells); MaleCNS flywireType agrees",4,flywire
