type,malecns,fafb,banc,male_specific_annotated_cells,malecns_fruDsx,evidence
CB3888,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3889,0,5,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3890,0,9,16,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3905,0,3,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3915,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3917,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3921,0,1,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3922,0,3,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3923,0,4,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3925,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3941,0,2,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3966,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3978,0,10,10,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB3983,0,6,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4053,0,1,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4068,0,7,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4146,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4186,0,1,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4187,0,6,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4230,0,8,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4233,0,15,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CB4244,0,20,20,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL022,0,6,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL024a,0,4,11,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL024b,0,6,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL037,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL059,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL060,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL062_a,0,9,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL062_b,0,8,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL078a,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL078b,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL089_a,0,5,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL099a,0,4,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL099b,0,3,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL123,0,12,15,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL128b,0,5,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL128c,0,5,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL156,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL160a,0,2,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL160b,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL210,0,7,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL237,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL243,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL265,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL266_a,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL266_b,0,4,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL272_a,0,4,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL272_b,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL289,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL312,0,1,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL313,0,11,11,0,,female name unmatched in MaleCNS; sex specificity unestablished
CL344,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CMU,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CRE043,0,14,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
CRE080a,0,2,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
CRE080b,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CRE080c,0,4,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CREa1A_T01,0,3,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CREl1_30,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CS,0,0,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
CV1040,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CV1044,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
Cm26,13,0,0,13,,MaleCNS source dimorphism=male-specific; annotation applies to these cells
CoHP3,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CoHP8,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
CvN1,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
CvN10,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CvN11,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CvN3,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
CvN9,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DLM1-4,0,0,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
DLM5,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DM4_CX_p__0,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DM6_posterior_60,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DN1pC,0,4,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DN1pD,0,8,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DN1pE,0,4,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DN2,0,3,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNad004,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNad006,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl012,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl014,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl015,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl017,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl019,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl020,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl021,0,0,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl022,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl024,0,0,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl025,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl026,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl027,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl028,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl030,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl032,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl033,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl035,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl036,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl037,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl038,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl040,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl041,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl042,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNfl044,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg01,0,8,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg02,0,0,32,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg02_h,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg05,0,0,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg09,0,8,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg12,0,0,35,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg18,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg36,0,0,10,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg74,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNg92,0,0,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNge005,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNge112,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNht001,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit003,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit004,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit005,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit007,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit008,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit012,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNit013,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt007,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt008,0,0,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt009,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt010,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt011,0,0,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt012,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt013,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt015,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt016,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt017,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt018,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt019,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNnt020,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNp16,0,4,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNp37,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNpe012,0,8,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNpe038,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNpe044,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNpe046,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNpe047,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut037,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut040,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut042,0,0,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut043,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut046,0,0,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut047,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut048,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut050,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut051,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut053,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut054,0,0,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut058,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNut062,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl014,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl021,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl022,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl049,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl056,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl063,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl066,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl067,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl068,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl070,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl071,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl072,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl073,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl075,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl078,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl080,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl081,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl082,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl083,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl084,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl086,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl087,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl088,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl091,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl092,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl093,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl094,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl095,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl096,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl097,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl099,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl100,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl101,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl102,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl103,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
DNxl104,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
